timestamp,tx,ty,tz,qx,qy,qz,qw
147.847,-0.807086984906026,-1.8297693930511538,-0.19406129690224339,0.0018128265145148257,-0.0022540000409304113,-0.717107778394788,0.6969562879474834
147.847,-0.807086984906026,-1.8297693930511538,-0.19406129690224339,0.0018128265145148257,-0.0022540000409304113,-0.717107778394788,0.6969562879474834
147.847,-0.807086984906026,-1.8297693930511538,-0.19406129690224339,0.0018128265145148257,-0.0022540000409304113,-0.717107778394788,0.6969562879474834
152.777,0.08411943333671373,-2.051415063974047,-0.18996236084036253,0.001452676663331882,-0.0024725400796218448,-0.5263593966873992,0.850257350332794
152.777,0.08411943333671373,-2.051415063974047,-0.18996236084036253,0.001452676663331882,-0.0024725400796218448,-0.5263593966873992,0.850257350332794
152.811,0.08411859604084591,-2.051415047240453,-0.18992625531191668,0.0014459708607811757,-0.002477219348924553,-0.5263595456006196,0.8502572559570876
152.811,0.08411859604084591,-2.051415047240453,-0.18992625531191668,0.0014459708607811757,-0.002477219348924553,-0.5263595456006196,0.8502572559570876
152.845,0.08411781605602366,-2.051415047260998,-0.18989676811952724,0.0014401273176470957,-0.002481694151149379,-0.5263596877576311,0.8502571648219956
152.845,0.08411781605602366,-2.051415047260998,-0.18989676811952724,0.0014401273176470957,-0.002481694151149379,-0.5263596877576311,0.8502571648219956
152.879,0.08411705459782347,-2.0514150288628845,-0.1898693888373759,0.0014345306118015845,-0.002484977745191949,-0.5263598285884579,0.8502570775100075
152.913,0.08411621671634432,-2.051415029944449,-0.18984353116286792,0.0014297433842685814,-0.002488003014751184,-0.5263599845634523,0.8502569801684758
152.913,0.08411621671634432,-2.051415029944449,-0.18984353116286792,0.0014297433842685814,-0.002488003014751184,-0.5263599845634523,0.8502569801684758
152.947,0.0841154584215961,-2.051415021170228,-0.18982778469460973,0.0014253643919861269,-0.0024901538782551654,-0.5263601353755121,0.8502568878624185
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
154.749,0.08408379809521092,-2.0514161851347383,-0.19023950247349836,0.001509193521412969,-0.002436308768855155,-0.5263669319383428,0.8502526916724896
